# Region = CEP
index  ra  dec  j  h  k  ch1  ch2  ch3  ch4  m24  uj  uh  uk  uch1  uch2  uch3  uch4  um24  ak  class
239600  346.44084  62.506039  15.8530  14.9880  -100.000  10.6810  9.06450  7.70333  6.10218  1.42423  0.0860000  0.101000  10.0000  0.0266162  0.0107841  0.00464479  0.00207782  0.00356780  0.00000  1
240095  344.60466  62.548092  -100.000  -100.000  -100.000  14.6834  13.6946  12.9261  11.6111  7.51711  10.0000  10.0000  10.0000  0.0610269  0.0287208  0.0886505  0.143822  0.180567  0.00000  1
240500  346.44132  62.508983  -100.000  -100.000  -100.000  13.4471  12.5132  11.7148  10.8799  -100.000  10.0000  10.0000  10.0000  0.0608051  0.0721870  0.0479617  0.143758  10.0000  0.00000  1
241004  347.36744  62.480895  -100.000  15.0280  13.5560  12.0391  11.0662  10.2955  9.34755  5.12098  10.0000  0.102000  0.0540000  0.00504387  0.00433560  0.00544507  0.00530139  0.00412411  0.115234  1
241013  346.44996  62.510530  -100.000  -100.000  -100.000  14.8980  12.1794  10.8372  10.1720  4.44460  10.0000  10.0000  10.0000  0.0728231  0.0187284  0.0145661  0.0369412  0.0367666  0.00000  1
244287  343.73096  62.572359  -100.000  -100.000  -100.000  11.6909  10.8651  10.1342  9.04910  -100.000  10.0000  10.0000  10.0000  0.0211334  0.0206749  0.00636654  0.0264283  10.0000  0.00000  1
244735  346.46817  62.521647  -100.000  -100.000  -100.000  15.3004  14.0534  13.0668  12.0877  6.72169  10.0000  10.0000  10.0000  0.0236157  0.0204148  0.0506039  0.115224  0.0283210  0.00000  1
244946  343.76282  62.574132  -100.000  -100.000  -100.000  13.1969  12.3390  11.3124  10.3113  6.75741  10.0000  10.0000  10.0000  0.0142953  0.00723952  0.0114637  0.0137537  0.0387826  0.00000  1
246625  346.47251  62.527523  -100.000  -100.000  -100.000  15.1902  13.3870  12.5731  11.9456  -100.000  10.0000  10.0000  10.0000  0.0677844  0.0297995  0.0791920  0.118679  10.0000  0.00000  1
246867  344.31815  62.573927  -100.000  -100.000  -100.000  11.9332  10.0201  9.02475  8.14534  3.86474  10.0000  10.0000  10.0000  0.0162292  0.00438533  0.0312829  0.0645031  0.0248535  0.00000  1
247151  346.48579  62.528946  -100.000  -100.000  -100.000  12.1445  10.6666  9.69739  9.17402  -100.000  10.0000  10.0000  10.0000  0.0187920  0.00756585  0.00678544  0.00699090  10.0000  0.00000  1
247897  346.48508  62.531172  16.1810  14.2100  12.4430  10.0970  9.21868  8.49692  7.47527  3.11969  0.138000  0.0740000  0.0450000  0.00823405  0.00449786  0.00246378  0.00166041  0.00353087  0.675340  1
248124  344.25185  62.578830  14.6770  12.6030  11.3130  9.96732  9.13723  8.35663  7.34151  4.25593  0.0410000  0.0270000  0.0200000  0.00596423  0.00281749  0.0127272  0.0378706  0.142427  1.27702  1
248497  345.74409  62.552581  15.4420  13.5030  11.5690  9.21407  7.98043  7.07856  6.49465  2.78878  0.0610000  0.0430000  0.0240000  0.00181351  0.00251626  0.00140734  0.00137936  0.00290620  0.471125  1
249100  346.65257  62.529937  -100.000  -100.000  -100.000  12.7845  11.7213  10.8389  9.82750  6.72099  10.0000  10.0000  10.0000  0.00996897  0.00736782  0.0111339  0.0321831  0.0447927  0.00000  1
249930  346.63306  62.533306  -100.000  -100.000  -100.000  14.1305  13.3337  12.5464  11.6223  -100.000  10.0000  10.0000  10.0000  0.0153617  0.0100363  0.0612747  0.114501  10.0000  0.00000  1
250314  346.49929  62.538420  -100.000  -100.000  13.5400  10.9394  9.84805  8.95665  8.07690  3.99442  10.0000  10.0000  0.0480000  0.00604911  0.00438721  0.00338117  0.00583471  0.0212961  0.00000  1
252069  346.58627  62.541386  -100.000  -100.000  14.8320  13.6968  12.9166  12.0834  10.8299  8.00462  10.0000  10.0000  0.113000  0.0103614  0.00753894  0.0178376  0.0235117  0.0834608  0.00000  1
253032  344.20536  62.594982  -100.000  -100.000  -100.000  13.6533  12.8854  12.1817  11.4284  -100.000  10.0000  10.0000  10.0000  0.0252096  0.0145341  0.0710797  0.183616  10.0000  0.00000  1
253271  344.47504  62.591952  -100.000  -100.000  -100.000  12.6589  11.0213  9.85123  9.12328  5.83685  10.0000  10.0000  10.0000  0.0161952  0.00511563  0.0187255  0.0555337  0.156999  0.00000  1
253823  346.47978  62.550020  -100.000  -100.000  14.8690  13.8123  13.0601  12.2401  10.9204  6.96685  10.0000  10.0000  0.116000  0.00844202  0.00693857  0.0390705  0.0637100  0.0383791  0.00000  1
253887  346.66318  62.544729  -100.000  -100.000  -100.000  14.5441  12.8026  11.4989  10.2476  5.67603  10.0000  10.0000  10.0000  0.0237456  0.0133700  0.0132344  0.0308239  0.0193388  0.00000  1
253903  344.40864  62.594737  -100.000  14.5530  12.3940  9.82512  8.68386  7.67192  6.79827  1.21431  10.0000  0.0700000  0.0320000  0.00675951  0.00474791  0.00492031  0.00724611  0.00722801  1.22572  1
254609  346.52060  62.551306  -100.000  -100.000  -100.000  11.5837  10.1631  9.21501  8.19968  3.26490  10.0000  10.0000  10.0000  0.00901267  0.00513780  0.00361904  0.00418973  0.00241303  0.00000  1
254892  347.40476  62.523486  -100.000  -100.000  -100.000  14.3663  13.3565  12.4562  11.4296  7.37125  10.0000  10.0000  10.0000  0.0171983  0.00935711  0.0335775  0.0395544  0.0651001  0.00000  1
255205  346.51730  62.553114  -100.000  15.3710  12.6280  9.73793  8.68860  7.69195  6.63826  2.68932  10.0000  0.137000  0.0340000  0.00347882  0.00301340  0.00188465  0.00208337  0.00899363  2.91942  1
255426  346.67201  62.549283  -100.000  -100.000  -100.000  13.1656  11.7271  10.8572  10.5569  3.94902  10.0000  10.0000  10.0000  0.0239725  0.0210648  0.0202957  0.0317171  0.0236027  0.00000  1
255852  343.42706  62.611436  -100.000  15.5360  14.7210  12.5060  11.6301  10.5430  9.41481  6.13749  10.0000  0.157000  0.103000  0.00561909  0.00438791  0.00701055  0.00568271  0.0280056  0.00000  1
255901  346.60665  62.552919  -100.000  -100.000  -100.000  12.6269  11.5768  10.6900  9.87247  5.73253  10.0000  10.0000  10.0000  0.00880310  0.00703080  0.00927162  0.0155352  0.0230512  0.00000  1
256215  346.59576  62.554278  -100.000  -100.000  14.5970  12.4979  11.3272  10.4338  9.31164  4.89331  10.0000  10.0000  0.103000  0.00926610  0.00626490  0.00833473  0.0124694  0.0106565  0.00000  1
257071  344.19230  62.607807  -100.000  -100.000  -100.000  14.5876  13.5117  12.7207  11.4908  -100.000  10.0000  10.0000  10.0000  0.0263629  0.0207121  0.0678005  0.103037  10.0000  0.00000  1
257368  343.75654  62.613441  -100.000  -100.000  -100.000  14.3466  13.1841  12.2962  11.3801  7.54874  10.0000  10.0000  10.0000  0.0164777  0.00929392  0.0167379  0.0181809  0.0469666  0.00000  1
258065  347.46875  62.531458  -100.000  -100.000  -100.000  12.7783  11.9619  11.1933  10.1981  -100.000  10.0000  10.0000  10.0000  0.0111089  0.00771519  0.0111701  0.00956416  10.0000  0.00000  1
259731  343.90423  62.619707  16.2570  14.9890  13.9690  12.6567  11.9444  11.2336  10.3174  6.33989  0.119000  0.0920000  0.0570000  0.00626377  0.00428721  0.00919326  0.00758005  0.0243612  0.247860  1
259782  346.93087  62.555302  -100.000  -100.000  14.9640  12.8406  11.2374  10.0655  9.16174  4.04364  10.0000  10.0000  0.116000  0.00684657  0.00622117  0.00457836  0.00442850  0.00282944  0.00000  1
259947  347.49236  62.536518  -100.000  -100.000  14.7450  12.4369  11.5628  10.5800  9.50056  6.18770  10.0000  10.0000  0.119000  0.00512989  0.00363029  0.00578600  0.00504938  0.0231818  0.00000  1
262689  346.74528  62.570092  -100.000  15.8550  13.9290  10.3503  9.28699  8.38239  7.52015  3.19445  10.0000  0.159000  0.0570000  0.00186237  0.00218812  0.00208458  0.00160809  0.00210287  0.915464  1
267608  343.30474  62.648804  -100.000  -100.000  -100.000  12.9788  11.7618  10.5925  9.58102  6.08235  10.0000  10.0000  10.0000  0.00660482  0.00487819  0.00620171  0.00545538  0.00843677  0.00000  1
267830  344.25905  62.640297  14.1820  11.8680  9.45300  6.55966  5.26799  4.42284  3.41264  -100.000  0.0530000  0.0400000  0.0210000  0.00348580  0.00216388  0.00309387  0.0130812  10.0000  0.623297  1
269074  344.33828  62.642977  -100.000  -100.000  14.3040  11.2263  10.2923  9.54230  8.59139  5.40600  10.0000  10.0000  0.0800000  0.0120964  0.00468706  0.0353258  0.0726695  0.446371  0.00000  1
269433  347.13667  62.578160  -100.000  -100.000  -100.000  14.8468  13.7083  12.6376  11.9414  -100.000  10.0000  10.0000  10.0000  0.0373282  0.0329725  0.0746363  0.101768  10.0000  0.00000  1
269814  347.13807  62.579414  -100.000  -100.000  -100.000  14.3675  13.2615  12.3509  11.6546  -100.000  10.0000  10.0000  10.0000  0.0210720  0.0182728  0.0347085  0.108865  10.0000  0.00000  1
271465  343.60467  62.658598  -100.000  -100.000  -100.000  11.9877  10.7724  9.91665  8.59628  -100.000  10.0000  10.0000  10.0000  0.00523148  0.00375734  0.00480715  0.00308314  10.0000  0.00000  1
274142  344.08838  62.661778  -100.000  -100.000  14.5040  13.2442  12.1274  11.1461  9.93596  6.44683  10.0000  10.0000  0.103000  0.0115092  0.00675496  0.0127224  0.0138284  0.104003  0.00000  1
275655  344.13875  62.665938  -100.000  -100.000  -100.000  13.9457  12.7962  11.8299  10.7351  7.36484  10.0000  10.0000  10.0000  0.0154553  0.00922754  0.0318884  0.0415546  0.395956  0.00000  1
277182  346.58505  62.619348  -100.000  -100.000  -100.000  15.0009  13.8196  12.8194  11.9416  8.44289  10.0000  10.0000  10.0000  0.0154447  0.0113058  0.0261776  0.0423178  0.120202  0.00000  1
277583  343.56617  62.677561  -100.000  -100.000  -100.000  14.3800  13.3488  12.3990  11.4936  7.35070  10.0000  10.0000  10.0000  0.0262069  0.0134657  0.0255482  0.0357597  0.0408922  0.00000  1
279816  347.14920  62.609353  -100.000  -100.000  -100.000  14.9033  13.5127  12.6527  11.5184  7.49802  10.0000  10.0000  10.0000  0.0189430  0.0109489  0.0245149  0.0368709  0.0891045  0.00000  1
284899  344.34551  62.690716  -100.000  -100.000  -100.000  15.0876  13.8163  12.6401  11.0666  7.25573  10.0000  10.0000  10.0000  0.0201723  0.0110957  0.0314447  0.0324196  0.129658  0.00000  1
284974  343.89365  62.696479  -100.000  -100.000  14.3740  13.0695  12.0316  11.2475  10.0809  6.15399  10.0000  10.0000  0.0770000  0.00564141  0.00446287  0.00831021  0.00455699  0.0245479  0.00000  1
285088  348.10590  62.589644  -100.000  -100.000  -100.000  13.7093  12.9665  12.2554  11.2455  -100.000  10.0000  10.0000  10.0000  0.0218475  0.00881760  0.0242938  0.0311341  10.0000  0.00000  1
285136  344.16871  62.693859  -100.000  -100.000  -100.000  13.4904  12.1947  11.0869  10.0183  5.89921  10.0000  10.0000  10.0000  0.0173073  0.00715753  0.0252467  0.0405868  0.109620  0.00000  1
293240  343.64940  62.723380  -100.000  -100.000  -100.000  13.8152  13.0948  12.3121  11.4599  -100.000  10.0000  10.0000  10.0000  0.0225152  0.0183572  0.0279097  0.0358342  10.0000  0.00000  1
293323  343.63961  62.723709  -100.000  -100.000  -100.000  14.0536  13.3259  12.5721  11.6964  -100.000  10.0000  10.0000  10.0000  0.0250479  0.0197658  0.0427013  0.0538204  10.0000  0.00000  1
304534  345.38477  62.731373  -100.000  -100.000  -100.000  14.8402  13.6777  12.9453  11.8612  9.00277  10.0000  10.0000  10.0000  0.0232623  0.0147668  0.0474413  0.0744106  0.210583  0.00000  1
304554  343.33243  62.759480  -100.000  -100.000  -100.000  12.3771  11.0838  10.1462  9.11646  5.88552  10.0000  10.0000  10.0000  0.00490286  0.00343140  0.00464846  0.00301658  0.00968823  0.00000  1
305885  343.35810  62.763091  16.0270  15.1960  14.7560  12.9214  11.9238  10.7690  9.75518  4.91732  0.105000  0.124000  0.143000  0.0356326  0.0231150  0.0157143  0.0145524  0.00495419  0.0884311  1
307075  345.32706  62.739944  -100.000  -100.000  -100.000  14.4763  13.1992  12.1842  10.9861  6.74261  10.0000  10.0000  10.0000  0.0207368  0.0127875  0.0265317  0.0317537  0.0408304  0.00000  1
316552  345.17162  62.771536  -100.000  -100.000  -100.000  13.6051  12.6735  11.8701  10.8942  7.68569  10.0000  10.0000  10.0000  0.00969714  0.00651989  0.0135605  0.0178097  0.0534801  0.00000  1
321001  342.84524  62.811410  -100.000  -100.000  -100.000  15.0898  13.8848  12.7185  11.4046  7.71356  10.0000  10.0000  10.0000  0.0197980  0.0139727  0.0250018  0.0224081  0.0367058  0.00000  1
325067  345.31397  62.795242  -100.000  -100.000  -100.000  13.8558  12.5088  11.2031  10.2316  -100.000  10.0000  10.0000  10.0000  0.0248533  0.0131210  0.0139457  0.0105081  10.0000  0.00000  1
325424  345.31309  62.796361  -100.000  -100.000  14.9760  12.0136  11.0934  10.0446  9.30816  5.01069  10.0000  10.0000  0.135000  0.00530318  0.00408094  0.00514446  0.00801107  0.0190663  0.00000  1
326790  345.30502  62.800935  -100.000  -100.000  15.1920  13.1471  12.3112  11.4263  10.3767  6.59875  10.0000  10.0000  0.159000  0.00673825  0.00657378  0.0125039  0.0313548  0.0517734  0.00000  1
327160  345.51364  62.797603  -100.000  -100.000  -100.000  13.5522  12.5711  11.4115  10.2986  6.06680  10.0000  10.0000  10.0000  0.0104370  0.00761733  0.0148158  0.0124303  0.0239524  0.00000  1
328497  345.31270  62.806432  -100.000  15.8370  14.8050  11.9852  10.8011  9.64995  8.45815  4.90956  10.0000  0.188000  0.110000  0.00465517  0.00395383  0.00410513  0.00290787  0.0123032  0.00000  1
330923  343.79905  62.837404  -100.000  -100.000  -100.000  15.7411  14.2087  12.8112  11.3050  8.02169  10.0000  10.0000  10.0000  0.0260965  0.0151430  0.0242859  0.0165134  0.0389257  0.00000  1
337587  343.92530  62.861378  -100.000  15.0660  13.2890  10.5994  9.59990  8.59015  7.41497  -100.000  10.0000  0.0990000  0.0380000  0.00317130  0.00228058  0.00218342  0.00156919  10.0000  0.761653  1
1869  345.10767  61.287852  13.4340  12.0670  11.2640  10.6494  9.66412  9.86562  8.93000  5.50265  0.0270000  0.0300000  0.0230000  0.00313711  0.00245581  0.00440713  0.00262363  0.00420769  0.604214  2
2131  345.15635  61.290991  15.9760  15.1690  14.5830  14.1275  13.7951  13.5877  12.8395  -100.000  0.0970000  0.112000  0.0920000  0.0122320  0.0116807  0.0600047  0.0564133  10.0000  0.00000  2
2176  345.14830  61.291809  15.0630  13.9860  13.4970  12.6662  12.1737  12.0975  11.3011  7.94631  0.0480000  0.0440000  0.0430000  0.00480629  0.00452323  0.0178383  0.0280172  0.0467159  0.433248  2
2383  345.12879  61.295154  15.9950  15.0080  14.5120  13.6975  12.9511  13.0633  12.1561  8.47311  0.0910000  0.0970000  0.0840000  0.0103434  0.00842225  0.0425842  0.0569475  0.0816383  0.284183  2
3724  344.60190  61.324076  16.6480  15.5590  14.4450  13.3650  12.9663  12.6986  12.2526  -100.000  0.161000  0.128000  0.0930000  0.00708398  0.0124129  0.0396490  0.0517410  10.0000  0.00000  2
4397  345.06175  61.324607  15.5650  14.5120  14.1090  13.5293  13.3476  12.8748  11.9753  8.78683  0.0680000  0.0750000  0.0670000  0.00924358  0.00995704  0.0417383  0.0404740  0.0849441  0.474262  2
4428  345.21117  61.322078  15.4730  14.4820  13.8700  13.4229  13.1195  12.7524  12.0037  9.84983  0.0640000  0.0650000  0.0550000  0.00676243  0.00758466  0.0331100  0.0296765  0.205177  0.183897  2
4509  345.18491  61.323468  12.5530  11.0940  10.6580  9.52040  9.06736  8.68656  7.90263  4.96333  0.0330000  0.148000  0.0210000  0.00386413  0.00301373  0.00244637  0.00208679  0.00454636  0.904211  2
4620  345.20613  61.324695  15.8600  14.5710  13.9900  13.4094  13.1764  12.9320  12.3104  9.08780  0.0830000  0.0790000  0.0660000  0.00758468  0.00833009  0.0439154  0.0451933  0.120705  0.684658  2
6748  345.20093  61.351460  -100.000  13.5220  12.9240  11.9940  11.5409  11.0353  10.2518  7.67739  10.0000  0.0510000  0.0380000  0.00360725  0.00379561  0.00819572  0.00592855  0.0389857  0.00000  2
8277  345.15396  61.371352  -100.000  -100.000  14.3290  13.5652  13.2180  12.8206  12.0600  10.3034  10.0000  10.0000  0.0710000  0.00967779  0.00871662  0.0408386  0.0339628  0.165288  0.00000  2
8520  345.77969  61.360337  16.2710  15.2430  15.1190  14.3995  14.1276  13.6798  13.0080  9.77266  0.0980000  0.103000  0.137000  0.0139160  0.0179478  0.0569909  0.0732528  0.314035  0.450526  2
9605  344.92512  61.390829  16.8260  16.0560  15.5430  14.7335  14.3800  14.0684  13.5341  -100.000  0.199000  0.221000  0.190000  0.0165359  0.0155507  0.0799554  0.0793836  10.0000  0.00000  2
9965  345.59415  61.380733  -100.000  -100.000  -100.000  14.0645  13.6216  13.1680  12.5283  13.3069  10.0000  10.0000  10.0000  0.0113075  0.00992050  0.0431544  0.0601681  5.04990  0.00000  2
9967  345.36364  61.385831  13.6290  12.6280  12.1040  11.3978  11.0743  10.7856  10.3373  8.37802  0.0280000  0.0350000  0.0260000  0.00409891  0.00481542  0.00743441  0.0101039  0.0524607  0.280633  2
10309  345.54367  61.385432  -100.000  -100.000  -100.000  11.3306  11.0281  10.5569  9.98546  -100.000  10.0000  10.0000  10.0000  0.00522492  0.00591503  0.0101504  0.0120242  10.0000  0.00000  2
10342  345.54242  61.385911  -100.000  11.7790  11.4330  10.9655  10.4919  10.0350  9.24889  -100.000  10.0000  0.0350000  0.0370000  0.00359608  0.00320251  0.00588934  0.00885533  10.0000  0.00000  2
10621  345.50109  61.389848  16.1250  15.1470  14.5900  13.9428  13.6330  13.2779  12.5786  -100.000  0.0910000  0.121000  0.0920000  0.0172503  0.0195130  0.0542419  0.105158  10.0000  0.213850  2
10712  345.51892  61.390230  14.5090  13.3410  12.8770  12.2490  11.9525  11.5845  10.8806  8.63307  0.0320000  0.0360000  0.0300000  0.00427785  0.00449400  0.0130454  0.0298859  0.0716584  0.597895  2
10739  345.58553  61.388978  -100.000  -100.000  -100.000  14.3550  13.8590  13.6694  13.0449  -100.000  10.0000  10.0000  10.0000  0.0124007  0.0135799  0.0686306  0.0646954  10.0000  0.00000  2
10827  345.50041  61.391884  15.2790  13.8000  12.8300  12.5595  11.9506  11.1972  10.0989  6.57057  0.0540000  0.0440000  0.0320000  0.00517453  0.00453673  0.00832250  0.00712014  0.0139069  0.628209  2
11301  345.52376  61.396366  -100.000  -100.000  -100.000  14.0357  12.9884  12.4098  11.9862  7.72127  10.0000  10.0000  10.0000  0.0242436  0.0124640  0.0292954  0.0410144  0.0477956  0.00000  2
11343  345.29760  61.401732  15.3280  14.4960  14.0000  13.1247  12.6976  12.4473  11.7893  8.15520  0.0640000  0.0680000  0.0570000  0.00822228  0.00728556  0.0252528  0.0579551  0.0597034  0.0385414  2
11493  345.52078  61.398507  14.2340  13.2140  12.7550  12.1895  12.0303  11.6418  11.0613  8.37088  0.0300000  0.0380000  0.0320000  0.00492603  0.00573376  0.0118292  0.0152328  0.0733475  0.370492  2
11612  345.55727  61.398873  -100.000  -100.000  -100.000  15.6562  14.3870  13.8446  13.3591  -100.000  10.0000  10.0000  10.0000  0.0380606  0.0195349  0.0695262  0.101556  10.0000  0.00000  2
13011  345.46979  61.416495  -100.000  -100.000  -100.000  13.8892  13.1553  12.4750  11.7011  7.04062  10.0000  10.0000  10.0000  0.00886068  0.00833314  0.0254411  0.0345301  0.0421560  0.00000  2
13033  345.47736  61.416992  14.3150  13.2770  12.8300  12.2084  11.8891  11.4343  10.4118  7.34217  0.0350000  0.0410000  0.0360000  0.00361206  0.00413821  0.00948183  0.0187034  0.0374904  0.410046  2
13209  345.27400  61.422733  15.0660  14.1390  13.6400  13.1742  12.8204  12.4925  11.9314  9.51786  0.0430000  0.0510000  0.0470000  0.00592028  0.00635870  0.0245214  0.0380314  0.159350  0.186340  2
13222  345.91151  61.408349  16.7420  15.5160  15.3260  14.2204  13.9127  13.6663  12.6497  9.15968  0.174000  0.141000  0.163000  0.0142436  0.0135502  0.0572467  0.0520690  0.102995  0.658948  2
13605  345.48263  61.422632  15.8000  14.6410  13.9820  13.1290  12.5961  12.0465  11.2377  8.68204  0.0710000  0.0650000  0.0610000  0.00597316  0.00556771  0.0137083  0.0315014  0.0909034  0.406942  2
